tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-1104,Anning,Clay,32,C,20190422,299,201533,1,,Shuai Zhang,R,177,CHN,30.2477754962,215314,,,En Shuo Liang,U,,TPE,18.5516769336,6-4 2-6 6-1,3,SF,115,1,9,80,57,40,6,12,8,12,1,4,90,50,32,13,13,6,12,42,1220,228,254
2019-1104,Anning,Clay,32,C,20190422,300,202453,2,,Saisai Zheng,R,170,CHN,25.2073921971,201533,1,,Shuai Zhang,R,177,CHN,30.2477754962,6-4 6-1,3,F,88,1,3,56,42,22,7,8,6,10,0,5,59,43,16,5,9,6,14,49,1105,42,1220
2019-1104,Anning,Clay,32,C,20190422,243,214646,7,,Xiaodi You,U,,CHN,22.9431895962,221903,,WC,Meng Yi Chen,U,,CHN,16.2546201232,6-1 6-2,3,Q1,69,0,1,50,30,21,14,8,2,2,0,6,46,22,14,8,7,6,10,360,112,,
2019-1104,Anning,Clay,32,C,20190422,244,204223,4,,Peangtarn Plipuech,U,169,THA,26.431211499,203449,,,Sarah Rebecca Sekulic,L,,GER,26.8008213552,3-6 6-4 6-1,3,Q1,106,5,5,93,62,39,16,13,8,11,3,12,83,51,37,10,13,9,14,290,168,390,95
2019-1104,Anning,Clay,32,C,20190422,245,202539,8,,Alison Bai,R,170,AUS,29.2566735113,211881,,,Olivia Tjandramulia,R,,AUS,21.9466119097,6-1 1-6 7-5,3,Q1,102,2,1,70,39,27,14,13,2,7,0,4,74,54,28,10,13,2,8,348,118,386,97
2019-1104,Anning,Clay,32,C,20190422,246,206077,3,,Miharu Imanishi,U,,JPN,26.9212867899,215988,,,Mai Hontama,R,,JPN,19.6440793977,6-0 6-2,3,Q1,62,0,1,37,29,21,5,7,2,3,0,4,56,30,14,8,7,2,8,299,160,350,118
2019-1104,Anning,Clay,32,C,20190422,247,202908,6,,Miyabi Inoue,R,,JPN,27.4223134839,215250,,WC,Hanyu Guo,R,,CHN,20.9281314168,3-6 6-4 6-0,3,Q1,111,2,6,79,44,27,19,12,8,12,0,6,78,45,23,14,13,3,10,343,123,434,74
2019-1104,Anning,Clay,32,C,20190422,248,214540,,,Chihiro Muramatsu,U,,JPN,20.9171800137,203379,2,,Marina Melnikova,R,173,RUS,30.2067077344,6-2 7-5,3,Q1,101,0,2,52,37,17,10,10,1,6,0,14,78,48,23,10,10,7,15,358,113,274,185
2019-1104,Anning,Clay,32,C,20190422,249,215804,5,,Kaylah Mcphee,U,,AUS,21.2101300479,206294,,,Yue Yuan,U,,CHN,27.8138261465,6-4 6-3,3,Q1,64,3,6,59,39,32,9,10,4,5,5,4,56,29,22,9,9,2,5,281,172,362,111
2019-1104,Anning,Clay,32,C,20190422,250,213666,,,Maddison Inglis,R,171,AUS,21.2676249144,203474,,Alt,Nika Kukharchuk,U,,RUS,32.1998631075,7-6(0) 6-2,3,Q1,91,0,2,71,57,35,8,10,4,7,0,2,66,42,22,11,10,2,7,324,144,422,77
2019-1104,Anning,Clay,32,C,20190422,251,204223,4,,Peangtarn Plipuech,U,169,THA,26.431211499,214646,7,,Xiaodi You,U,,CHN,22.9431895962,6-4 3-6 6-4,3,Q2,131,1,3,92,63,48,10,14,7,10,1,3,97,58,41,19,15,6,10,290,168,360,112
2019-1104,Anning,Clay,32,C,20190422,252,206077,3,,Miharu Imanishi,U,,JPN,26.9212867899,202539,8,,Alison Bai,R,170,AUS,29.2566735113,6-3 6-3,3,Q2,96,0,2,59,37,26,11,9,0,1,3,5,86,48,29,15,9,10,14,299,160,348,118
2019-1104,Anning,Clay,32,C,20190422,253,214540,,,Chihiro Muramatsu,U,,JPN,20.9171800137,202908,6,,Miyabi Inoue,R,,JPN,27.4223134839,7-6(3) 7-6(6),3,Q2,133,1,3,83,64,38,9,12,2,7,3,10,98,52,30,21,12,4,9,358,113,343,123
2019-1104,Anning,Clay,32,C,20190422,254,215804,5,,Kaylah Mcphee,U,,AUS,21.2101300479,213666,,,Maddison Inglis,R,171,AUS,21.2676249144,2-6 6-4 6-3,3,Q2,129,6,5,93,62,44,10,14,7,11,0,4,98,76,50,6,13,11,15,281,172,324,144
2019-1104,Anning,Clay,32,C,20190422,243,214646,7,,Xiaodi You,U,,CHN,22.9431895962,221903,,WC,Meng Yi Chen,U,,CHN,16.2546201232,6-1 6-2,3,Q1,69,0,1,50,30,21,14,8,2,2,0,6,46,22,14,8,7,6,10,360,112,,
2019-1104,Anning,Clay,32,C,20190422,244,204223,4,,Peangtarn Plipuech,U,169,THA,26.431211499,203449,,,Sarah Rebecca Sekulic,L,,GER,26.8008213552,3-6 6-4 6-1,3,Q1,106,5,5,93,62,39,16,13,8,11,3,12,83,51,37,10,13,9,14,290,168,390,95
2019-1104,Anning,Clay,32,C,20190422,245,202539,8,,Alison Bai,R,170,AUS,29.2566735113,211881,,,Olivia Tjandramulia,R,,AUS,21.9466119097,6-1 1-6 7-5,3,Q1,102,2,1,70,39,27,14,13,2,7,0,4,74,54,28,10,13,2,8,348,118,386,97
2019-1104,Anning,Clay,32,C,20190422,246,206077,3,,Miharu Imanishi,U,,JPN,26.9212867899,215988,,,Mai Hontama,R,,JPN,19.6440793977,6-0 6-2,3,Q1,62,0,1,37,29,21,5,7,2,3,0,4,56,30,14,8,7,2,8,299,160,350,118
2019-1104,Anning,Clay,32,C,20190422,247,202908,6,,Miyabi Inoue,R,,JPN,27.4223134839,215250,,WC,Hanyu Guo,R,,CHN,20.9281314168,3-6 6-4 6-0,3,Q1,111,2,6,79,44,27,19,12,8,12,0,6,78,45,23,14,13,3,10,343,123,434,74
2019-1104,Anning,Clay,32,C,20190422,248,214540,,,Chihiro Muramatsu,U,,JPN,20.9171800137,203379,2,,Marina Melnikova,R,173,RUS,30.2067077344,6-2 7-5,3,Q1,101,0,2,52,37,17,10,10,1,6,0,14,78,48,23,10,10,7,15,358,113,274,185
2019-1104,Anning,Clay,32,C,20190422,249,215804,5,,Kaylah Mcphee,U,,AUS,21.2101300479,206294,,,Yue Yuan,U,,CHN,27.8138261465,6-4 6-3,3,Q1,64,3,6,59,39,32,9,10,4,5,5,4,56,29,22,9,9,2,5,281,172,362,111
2019-1104,Anning,Clay,32,C,20190422,250,213666,,,Maddison Inglis,R,171,AUS,21.2676249144,203474,,Alt,Nika Kukharchuk,U,,RUS,32.1998631075,7-6(0) 6-2,3,Q1,91,0,2,71,57,35,8,10,4,7,0,2,66,42,22,11,10,2,7,324,144,422,77
2019-1104,Anning,Clay,32,C,20190422,251,204223,4,,Peangtarn Plipuech,U,169,THA,26.431211499,214646,7,,Xiaodi You,U,,CHN,22.9431895962,6-4 3-6 6-4,3,Q2,131,1,3,92,63,48,10,14,7,10,1,3,97,58,41,19,15,6,10,290,168,360,112
2019-1104,Anning,Clay,32,C,20190422,252,206077,3,,Miharu Imanishi,U,,JPN,26.9212867899,202539,8,,Alison Bai,R,170,AUS,29.2566735113,6-3 6-3,3,Q2,96,0,2,59,37,26,11,9,0,1,3,5,86,48,29,15,9,10,14,299,160,348,118
2019-1104,Anning,Clay,32,C,20190422,253,214540,,,Chihiro Muramatsu,U,,JPN,20.9171800137,202908,6,,Miyabi Inoue,R,,JPN,27.4223134839,7-6(3) 7-6(6),3,Q2,133,1,3,83,64,38,9,12,2,7,3,10,98,52,30,21,12,4,9,358,113,343,123
2019-1104,Anning,Clay,32,C,20190422,254,215804,5,,Kaylah Mcphee,U,,AUS,21.2101300479,213666,,,Maddison Inglis,R,171,AUS,21.2676249144,2-6 6-4 6-3,3,Q2,129,6,5,93,62,44,10,14,7,11,0,4,98,76,50,6,13,11,15,281,172,324,144
2019-2001,Houston,Hard,64,C,20191111,239,206363,,,Anna Danilina,R,,KAZ,24.2272416153,201501,,,Olga Govortsova,R,182,BLR,31.2169746749,6-2 4-6 6-3,3,R64,114,4,4,81,62,36,9,13,3,8,3,3,102,62,29,20,14,14,22,301,186,187,312
2019-2001,Houston,Hard,64,C,20191111,240,205892,,,Giuliana Olmos,R,170,MEX,26.688569473,202414,,,Catherine Harrison,U,,USA,25.5906913073,6-4 6-3,3,R64,85,1,2,63,50,28,7,9,3,6,3,4,71,39,19,14,10,7,13,404,109,266,214
2019-2001,Houston,Hard,64,C,20191111,243,201318,,WC,Bethanie Mattek Sands,R,168,USA,34.636550308,203398,,,Danielle Lao,R,160,USA,28.4572210815,6-3 6-4,3,R64,106,0,0,69,45,29,11,9,7,9,0,2,77,49,21,16,10,7,12,398,110,191,308
2019-2001,Houston,Hard,64,C,20191111,244,201604,,,Irina Falconi,R,163,USA,29.5222450376,206408,,,Nadia Podoroska,U,170,ARG,22.7488021903,6-4 6-1,3,R64,86,0,3,47,34,27,5,8,5,6,0,7,84,55,31,10,9,3,8,698,35,252,231
2019-2001,Houston,Hard,64,C,20191111,247,221024,,,Hailey Baptiste,R,,USA,18.0205338809,202467,,,Elitsa Kostova,R,172,BUL,29.5879534565,6-2 6-4,3,R64,81,6,7,56,31,22,11,9,6,9,0,4,67,43,21,9,9,4,10,279,202,197,303
2019-2001,Houston,Hard,64,C,20191111,248,214263,,Q,Catherine Cartan Bellis,R,,USA,20.5941136208,206391,,,Ellen Perez,L,,AUS,24.0876112252,6-3 6-2,3,R64,55,0,1,46,28,18,10,9,1,4,0,2,53,35,14,7,8,8,14,,,238,246
2019-2001,Houston,Hard,64,C,20191111,251,213646,,,Dalma Galfi,U,,HUN,21.2457221081,211222,,,Jamie Loeb,R,,USA,24.6789869952,6-1 7-5,3,R64,90,5,1,73,42,28,14,10,7,9,1,5,66,34,17,14,9,4,9,249,232,288,197
2019-2001,Houston,Hard,64,C,20191111,252,211390,,,Mari Osaka,U,,JPN,23.6057494867,206136,,,Deniz Khazaniuk,U,,ISR,25.0485968515,6-1 7-5,3,R64,70,2,0,57,42,27,9,10,2,4,0,1,46,33,18,5,9,0,5,336,152,308,180
2019-2001,Houston,Hard,64,C,20191111,255,214541,,,Fanny Stollar,R,172,HUN,20.9965776865,206049,,,Jovana Jaksic,R,180,SRB,26.1136208077,6-4 6-3,3,R64,85,3,7,70,36,28,14,10,3,5,0,3,59,36,24,9,9,4,8,331,155,227,262
2019-2001,Houston,Hard,64,C,20191111,256,213949,,,Hanna Chang,U,,USA,21.7084188912,206194,,,Gabriela Ce,L,,BRA,26.6913073238,6-2 3-6 6-3,3,R64,145,2,7,82,41,28,21,13,4,8,1,13,107,64,34,19,13,10,16,330,156,230,257
2019-2001,Houston,Hard,64,C,20191111,259,215337,,,Olga Danilovic,L,,SRB,18.7980835044,201603,,,Shelby Rogers,R,175,USA,27.0773442847,6-3 7-6(3),3,R64,91,4,2,68,37,29,19,11,3,4,3,5,72,40,25,18,10,3,5,188,311,177,351
2019-2001,Houston,Hard,64,C,20191111,260,211316,,,Jessika Ponchet,U,,FRA,23.1238877481,214453,,Q,Sophie Chang,U,,USA,22.4558521561,4-6 7-6(4) 7-6(3),3,R64,179,11,4,133,66,46,31,17,8,13,3,8,129,84,54,22,17,13,17,193,305,383,116
2019-2001,Houston,Hard,64,C,20191111,263,202446,,,Eugenie Bouchard,R,178,CAN,25.7084188912,204394,,,Valentini Grammatikopoulou,U,,GRE,22.7515400411,7-6(4) 6-4,3,R64,94,1,2,74,50,33,8,11,4,9,0,1,73,47,28,10,11,6,12,220,268,284,198
2019-2001,Houston,Hard,64,C,20191111,264,213789,,WC,Katarina Jokic,U,,BIH,21.5633127995,215037,,LL,Kayla Day,L,,USA,20.1204654346,6-4 6-2,3,R64,90,0,3,59,41,25,9,9,3,6,2,4,62,38,20,8,9,2,8,,,434,95
2019-2001,Houston,Hard,64,C,20191111,268,211843,,,Anhelina Kalinina,R,,UKR,22.7570157426,202479,,,Grace Min,R,163,USA,25.5167693361,6-3 6-4,3,R64,86,1,4,70,48,32,9,10,8,10,0,0,54,43,22,4,9,2,6,161,370,280,202
2019-2001,Houston,Hard,64,C,20191111,270,203501,2,,Taylor Townsend,L,170,USA,23.5701574264,206363,,,Anna Danilina,R,,KAZ,24.2272416153,6-2 6-4,3,R32,71,1,2,53,26,18,15,9,2,4,0,2,58,41,18,11,9,3,8,84,732,301,186
2019-2001,Houston,Hard,64,C,20191111,271,214452,14,,Caroline Dolehide,R,,USA,21.18275154,205892,,,Giuliana Olmos,R,170,MEX,26.688569473,7-5 6-4,3,R32,87,2,4,65,38,27,17,11,3,5,0,1,69,58,36,4,11,5,9,148,406,404,109
2019-2001,Houston,Hard,64,C,20191111,272,201318,,WC,Bethanie Mattek Sands,R,168,USA,34.636550308,213530,12,,Allie Kiick,R,,USA,24.3668720055,6-0 6-0,3,R32,39,3,1,30,21,19,5,6,0,0,0,3,38,25,8,4,6,6,12,398,110,141,431
2019-2001,Houston,Hard,64,C,20191111,273,201604,,,Irina Falconi,R,163,USA,29.5222450376,211225,,LL,Quinn Gleason,R,,USA,25.0020533881,5-7 7-5 6-2,3,R32,149,1,4,105,64,35,22,16,4,10,2,1,84,61,30,9,16,3,11,698,35,378,119
2019-2001,Houston,Hard,64,C,20191111,274,201465,3,,Kirsten Flipkens,R,165,BEL,33.8343600274,221024,,,Hailey Baptiste,R,,USA,18.0205338809,3-6 6-3 7-6(4),3,R32,124,1,3,94,61,33,19,15,4,10,2,5,101,65,32,20,15,9,15,94,689,279,202
2019-2001,Houston,Hard,64,C,20191111,275,214263,,Q,Catherine Cartan Bellis,R,,USA,20.5941136208,201478,16,,Varvara Lepchenko,L,180,USA,33.4757015743,6-4 4-6 7-6(5),3,R32,145,0,4,136,96,58,17,16,13,18,0,4,110,77,50,15,16,7,12,,,167,361
2019-2001,Houston,Hard,64,C,20191111,276,213646,,,Dalma Galfi,U,,HUN,21.2457221081,215992,9,,Whitney Osuigwe,R,,USA,17.568788501,7-5 2-6 6-2,3,R32,152,3,6,99,49,27,23,14,10,17,0,16,94,59,33,12,14,6,14,249,232,128,477
2019-2001,Houston,Hard,64,C,20191111,277,216083,6,,Caty Mcnally,R,,USA,17.9739904175,211390,,,Mari Osaka,U,,JPN,23.6057494867,6-2 6-0,3,R32,67,3,2,45,27,25,7,7,3,3,0,1,40,31,12,4,7,3,8,117,561,336,152
2019-2001,Houston,Hard,64,C,20191111,278,201527,7,,Stefanie Voegele,R,170,SUI,29.6728268309,214541,,,Fanny Stollar,R,172,HUN,20.9965776865,6-4 3-6 6-3,3,R32,122,4,2,104,63,42,19,14,6,9,7,6,92,48,33,20,14,6,10,118,542,331,155
2019-2001,Houston,Hard,64,C,20191111,279,213672,11,,Usue Maitane Arconada,R,,USA,21.0376454483,213949,,,Hanna Chang,U,,USA,21.7084188912,6-0 6-0,3,R32,47,0,1,32,16,14,12,6,2,2,0,6,42,24,10,4,6,7,13,138,446,330,156
2019-2001,Houston,Hard,64,C,20191111,280,215983,13,,Ann Li,R,170,USA,19.3757700205,215337,,,Olga Danilovic,L,,SRB,18.7980835044,6-1 7-5,3,R32,90,1,2,64,29,23,16,9,3,5,0,4,72,36,18,17,10,7,13,147,407,188,311
2019-2001,Houston,Hard,64,C,20191111,281,215290,4,,Katarina Zavatska,R,,UKR,19.7645448323,211316,,,Jessika Ponchet,U,,FRA,23.1238877481,3-6 6-3 6-4,3,R32,114,0,2,90,65,42,17,14,3,5,9,5,85,50,39,15,14,1,4,107,607,193,305
2019-2001,Houston,Hard,64,C,20191111,282,202446,,,Eugenie Bouchard,R,178,CAN,25.7084188912,215371,8,,Francesca Di Lorenzo,L,,USA,22.3052703628,6-2 3-1 RET,3,R32,56,2,1,35,29,22,4,6,2,2,0,0,45,35,16,7,6,2,5,220,268,120,524
2019-2001,Houston,Hard,64,C,20191111,283,201605,10,,Mandy Minella,R,180,LUX,33.9685147159,213789,,WC,Katarina Jokic,U,,BIH,21.5633127995,1-6 6-3 6-4,3,R32,138,2,0,81,50,32,17,13,7,11,1,5,87,61,39,10,13,2,6,144,418,,
2019-2001,Houston,Hard,64,C,20191111,284,201535,,WC,Coco Vandeweghe,R,185,USA,27.9315537303,203500,15,,Sachia Vickery,R,162,USA,24.5037645448,7-5 6-3,3,R32,86,7,5,65,36,26,19,10,6,6,1,2,84,48,31,18,11,6,9,328,157,156,380
2019-2001,Houston,Hard,64,C,20191111,285,211843,,,Anhelina Kalinina,R,,UKR,22.7570157426,203389,1,,Danielle Rose Collins,R,178,USA,25.9110198494,6-0 3-6 6-3,3,R32,130,0,4,98,57,33,20,12,16,21,1,3,80,49,21,12,12,5,13,161,370,31,1558
2019-2001,Houston,Hard,64,C,20191111,286,203501,2,,Taylor Townsend,L,170,USA,23.5701574264,214452,14,,Caroline Dolehide,R,,USA,21.18275154,5-7 6-2 6-3,3,R16,131,3,5,93,51,38,20,14,3,6,5,6,104,53,28,28,15,4,10,84,732,148,406
2019-2001,Houston,Hard,64,C,20191111,287,201604,,,Irina Falconi,R,163,USA,29.5222450376,201318,,WC,Bethanie Mattek Sands,R,168,USA,34.636550308,6-1 6-3,3,R16,67,0,0,47,32,21,9,8,1,3,1,5,56,40,17,5,8,8,14,698,35,398,110
2019-2001,Houston,Hard,64,C,20191111,288,201465,3,,Kirsten Flipkens,R,165,BEL,33.8343600274,214263,,Q,Catherine Cartan Bellis,R,,USA,20.5941136208,6-4 6-4,3,R16,85,0,0,59,44,31,9,10,2,3,2,2,74,47,30,12,10,9,12,94,689,,
2019-2001,Houston,Hard,64,C,20191111,289,216083,6,,Caty Mcnally,R,,USA,17.9739904175,213646,,,Dalma Galfi,U,,HUN,21.2457221081,6-0 2-6 6-3,3,R16,108,3,5,87,57,36,11,11,4,8,1,3,72,58,30,4,12,5,12,117,561,249,232
2019-2001,Houston,Hard,64,C,20191111,290,201527,7,,Stefanie Voegele,R,170,SUI,29.6728268309,213672,11,,Usue Maitane Arconada,R,,USA,21.0376454483,6-1 6-2,3,R16,71,4,2,47,23,17,13,7,3,4,0,5,55,28,8,13,8,8,14,118,542,138,446
2019-2001,Houston,Hard,64,C,20191111,291,215290,4,,Katarina Zavatska,R,,UKR,19.7645448323,215983,13,,Ann Li,R,170,USA,19.3757700205,6-3 6-3,3,R16,73,1,3,53,38,29,9,9,1,1,0,3,67,41,27,9,9,5,8,107,607,147,407
2019-2001,Houston,Hard,64,C,20191111,292,201605,10,,Mandy Minella,R,180,LUX,33.9685147159,202446,,,Eugenie Bouchard,R,178,CAN,25.7084188912,2-1 RET,3,R16,20,1,0,5,3,3,1,1,0,0,1,0,20,12,7,4,2,1,2,144,418,220,268
2019-2001,Houston,Hard,64,C,20191111,293,201535,,WC,Coco Vandeweghe,R,185,USA,27.9315537303,211843,,,Anhelina Kalinina,R,,UKR,22.7570157426,6-3 6-3,3,R16,63,7,4,48,28,20,10,9,1,3,1,1,50,34,19,5,9,1,6,328,157,161,370
2019-2001,Houston,Hard,64,C,20191111,294,201604,,,Irina Falconi,R,163,USA,29.5222450376,203501,2,,Taylor Townsend,L,170,USA,23.5701574264,7-5 6-1,3,QF,75,1,1,55,34,22,15,10,0,2,1,2,61,38,18,12,9,3,8,698,35,84,732
2019-2001,Houston,Hard,64,C,20191111,295,201465,3,,Kirsten Flipkens,R,165,BEL,33.8343600274,216083,6,,Caty Mcnally,R,,USA,17.9739904175,7-5 4-6 6-2,3,QF,136,1,1,101,66,39,17,15,7,12,4,9,104,64,34,18,15,5,12,94,689,117,561
2019-2001,Houston,Hard,64,C,20191111,296,201527,7,,Stefanie Voegele,R,170,SUI,29.6728268309,215290,4,,Katarina Zavatska,R,,UKR,19.7645448323,7-5 6-1,3,QF,83,2,1,68,49,36,10,10,4,5,1,1,61,37,24,10,9,3,7,118,542,107,607
2019-2001,Houston,Hard,64,C,20191111,297,201535,,WC,Coco Vandeweghe,R,185,USA,27.9315537303,201605,10,,Mandy Minella,R,180,LUX,33.9685147159,6-1 6-4,3,QF,64,9,4,54,28,23,15,9,3,4,1,1,48,35,20,4,8,3,7,328,157,144,418
2019-2001,Houston,Hard,64,C,20191111,298,201465,3,,Kirsten Flipkens,R,165,BEL,33.8343600274,201604,,,Irina Falconi,R,163,USA,29.5222450376,6-3 7-5,3,SF,78,0,0,58,41,32,11,11,2,3,0,2,57,38,23,10,10,3,6,94,689,698,35
2019-2001,Houston,Hard,64,C,20191111,299,201535,,WC,Coco Vandeweghe,R,185,USA,27.9315537303,201527,7,,Stefanie Voegele,R,170,SUI,29.6728268309,3-6 6-4 7-5,3,SF,121,5,10,100,53,38,21,15,5,9,4,1,95,55,36,22,16,6,11,328,157,118,542
2019-2001,Houston,Hard,64,C,20191111,300,201465,3,,Kirsten Flipkens,R,165,BEL,33.8343600274,201535,,WC,Coco Vandeweghe,R,185,USA,27.9315537303,7-6(4) 6-4,3,F,100,1,1,87,50,34,18,11,8,11,1,7,75,40,25,15,11,1,5,94,689,328,157
2019-2001,Houston,Hard,64,C,20191111,221,214453,,,Sophie Chang,U,,USA,22.4558521561,215037,,,Kayla Day,L,,USA,20.1204654346,6-3 3-6 6-3,3,Q1,123,0,6,87,56,30,15,14,4,10,1,6,89,50,31,12,13,9,16,383,116,434,95
2019-2001,Houston,Hard,64,C,20191111,222,214263,,WC,Catherine Cartan Bellis,R,,USA,20.5941136208,201443,1,,Alexa Glatch,R,183,USA,30.1683778234,6-4 6-3,3,Q1,84,0,4,57,35,22,9,9,1,4,2,3,78,37,19,19,10,8,14,,,304,185
2019-2001,Houston,Hard,64,C,20191111,221,214453,,,Sophie Chang,U,,USA,22.4558521561,215037,,,Kayla Day,L,,USA,20.1204654346,6-3 3-6 6-3,3,Q1,123,0,6,87,56,30,15,14,4,10,1,6,89,50,31,12,13,9,16,383,116,434,95
2019-2001,Houston,Hard,64,C,20191111,222,214263,,WC,Catherine Cartan Bellis,R,,USA,20.5941136208,201443,1,,Alexa Glatch,R,183,USA,30.1683778234,6-4 6-3,3,Q1,84,0,4,57,35,22,9,9,1,4,2,3,78,37,19,19,10,8,14,,,304,185
2019-2002,Guadalajara,Hard,32,C,20190311,270,203533,2,,Anna Karolina Schmiedlova,R,176,SVK,24.4900752909,201605,,,Mandy Minella,R,180,LUX,33.2977412731,6-3 6-3,3,R32,79,2,2,50,32,24,12,9,2,3,3,2,64,48,30,4,9,6,10,63,894,99,613
2019-2002,Guadalajara,Hard,32,C,20190311,271,211539,,,Fiona Ferro,R,170,FRA,21.9958932238,205892,,WC,Giuliana Olmos,R,170,MEX,26.0177960301,7-5 6-1,3,R32,71,0,1,54,42,29,8,10,0,2,0,1,47,35,20,4,9,4,9,116,524,343,119
2019-2002,Guadalajara,Hard,32,C,20190311,272,202424,,Q,Conny Perrin,R,174,SUI,28.2080766598,201478,,Q,Varvara Lepchenko,L,180,USA,32.8049281314,6-3 6-2,3,R32,59,4,3,54,30,24,15,9,1,1,0,0,48,36,20,7,8,2,5,147,402,134,454
2019-2002,Guadalajara,Hard,32,C,20190311,273,202663,8,,Magda Linette,R,171,POL,27.0746064339,210337,,Q,Natalija Kostic,R,,SRB,24.6269678303,6-1 6-3,3,R32,60,1,2,44,30,22,9,8,0,1,1,8,57,33,19,6,8,4,9,92,681,284,174
2019-2002,Guadalajara,Hard,32,C,20190311,274,201506,,,Sara Errani,R,164,ITA,31.8658453114,201593,4,,Irina Camelia Begu,R,181,ROU,28.5393566051,6-3 7-6(6),3,R32,97,0,22,77,41,28,6,10,6,13,2,5,76,52,22,8,11,2,11,234,247,70,827
2019-2002,Guadalajara,Hard,32,C,20190311,275,213887,,WC,Renata Zarazua,R,,MEX,21.4428473648,214541,,,Fanny Stollar,R,172,HUN,20.3258042437,6-1 6-4,3,R32,64,2,2,39,25,21,8,8,0,1,2,9,68,31,20,14,9,5,10,257,206,122,500
2019-2002,Guadalajara,Hard,32,C,20190311,276,201554,,,Vitalia Diatchenko,R,170,RUS,28.605065024,211843,,,Anhelina Kalinina,R,,UKR,22.0862422998,6-1 2-6 6-0,3,R32,90,0,13,67,36,29,12,11,2,5,3,12,60,28,12,14,10,7,13,101,608,124,488
2019-2002,Guadalajara,Hard,32,C,20190311,277,213631,,,Marie Bouzkova,R,180,CZE,20.6379192334,202418,6,,Lara Arruabarrena,R,166,ESP,26.9733059548,6-4 6-4,3,R32,90,2,3,61,39,27,6,10,0,4,2,1,76,44,24,11,10,10,16,130,470,88,695
2019-2002,Guadalajara,Hard,32,C,20190311,278,215020,,,Anna Blinkova,R,,RUS,20.4982888433,201516,5,,Evgeniya Rodina,R,170,RUS,30.0944558522,6-2 6-4,3,R32,66,1,5,50,34,26,7,9,0,2,0,5,62,38,23,6,9,8,13,104,596,71,821
2019-2002,Guadalajara,Hard,32,C,20190311,279,215337,,,Olga Danilovic,L,,SRB,18.1273100616,211651,,LL,Paula Badosa,R,180,ESP,21.3169062286,6-4 7-5,3,R32,77,8,4,60,35,32,10,11,2,3,5,11,73,41,36,9,11,0,3,115,528,129,471
2019-2002,Guadalajara,Hard,32,C,20190311,280,211702,,,Nao Hibino,R,163,JPN,24.2819986311,201586,,,Heather Watson,R,170,GBR,26.8090349076,6-4 6-1,3,R32,73,6,3,66,41,28,11,9,7,9,0,8,55,27,14,9,8,4,9,117,512,113,538
2019-2002,Guadalajara,Hard,32,C,20190311,281,213583,3,,Tatjana Maria,R,172,GER,31.5893223819,201610,,,Zarina Diyas,R,172,KAZ,25.3935660507,6-2 4-4 RET,3,R32,76,2,1,53,26,20,10,8,7,10,0,2,58,43,19,7,8,1,6,69,843,94,672
2019-2002,Guadalajara,Hard,32,C,20190311,282,201697,7,,Kristyna Pliskova,L,184,CZE,26.970568104,216016,,Q,Xiyu Wang,L,,CHN,17.9520876112,6-4 6-4,3,R32,74,12,2,65,37,28,19,10,7,7,2,2,60,39,30,9,10,3,5,90,684,195,299
2019-2002,Guadalajara,Hard,32,C,20190311,283,201518,,,Yanina Wickmayer,R,182,BEL,29.3880903491,202536,,,Ana Bogdan,R,171,ROU,26.288843258,6-1 6-3,3,R32,60,4,3,49,30,23,8,8,1,3,4,5,59,35,18,7,8,5,11,133,459,106,590
2019-2002,Guadalajara,Hard,32,C,20190311,284,206368,,,Veronika Kudermetova,R,175,RUS,21.87816564,215290,,LL,Katarina Zavatska,R,,UKR,19.0937713895,4-6 7-5 6-4,3,R32,128,12,6,94,55,42,20,16,3,6,2,2,95,58,37,22,16,6,10,100,609,173,336
2019-2002,Guadalajara,Hard,32,C,20190311,285,214863,,WC,Sofya Zhuk,R,,RUS,19.2744695414,201427,1,,Alize Cornet,R,173,FRA,29.1307323751,6-3 6-0,3,R32,60,1,2,41,27,20,7,7,1,2,0,5,55,32,15,8,8,3,9,154,375,52,1080
2019-2002,Guadalajara,Hard,32,C,20190311,286,211539,,,Fiona Ferro,R,170,FRA,21.9958932238,203533,2,,Anna Karolina Schmiedlova,R,176,SVK,24.4900752909,6-4 6-1,3,R16,77,1,0,50,40,24,8,8,3,4,3,3,58,39,24,5,9,4,9,116,524,63,894
2019-2002,Guadalajara,Hard,32,C,20190311,287,202663,8,,Magda Linette,R,171,POL,27.0746064339,202424,,Q,Conny Perrin,R,174,SUI,28.2080766598,6-3 5-7 6-1,3,R16,127,0,4,106,70,46,18,14,9,11,3,5,89,54,35,17,14,8,13,92,681,147,402
