tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1975-267,Barcelona WCT,Carpet,32,A,19750217,1,100437,1,,Bjorn Borg,R,180,SWE,18.6,100297,,,Corrado Barazzutti,R,178,ITA,21.9,6-4 3-6 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,3,,56,
1975-267,Barcelona WCT,Carpet,32,A,19750217,2,100116,,,Sherwood Stewart,R,188,USA,28.7,100141,,,Zeljko Franulovic,R,,CRO,27.6,3-6 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,63,,70,
1975-267,Barcelona WCT,Carpet,32,A,19750217,3,100376,,,Buster C Mottram,R,193,GBR,19.8,100215,,,Fred Mcnair,R,183,USA,24.5,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,59,,95,
1975-267,Barcelona WCT,Carpet,32,A,19750217,4,100040,7,,Bob Hewitt,R,190,RSA,35.0,107456,,,Juan Herrera,R,,ESP,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,65,,257,
1975-267,Barcelona WCT,Carpet,32,A,19750217,5,100273,8,,Kim Warwick,R,183,AUS,22.8,100037,,,Nikola Pilic,L,191,CRO,35.4,7-5 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,39,,33,
1975-267,Barcelona WCT,Carpet,32,A,19750217,6,100176,,,Hans Kary,L,172,AUT,25.9,100145,,,Dick Dell,R,,USA,27.3,6-3 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,86,,105,
1975-267,Barcelona WCT,Carpet,32,A,19750217,7,100300,,,Jose Higueras,R,178,ESP,21.9,108036,,,Rafael Ruiz,R,,ESP,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,107,,281,
1975-267,Barcelona WCT,Carpet,32,A,19750217,8,100178,4,,Bob Giltinan,R,,AUS,25.8,100200,,,Antonio Zugarelli,R,,ITA,25.0,5-7 7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,133,,71,
1975-267,Barcelona WCT,Carpet,32,A,19750217,9,100090,,,Dick Crealy,R,191,AUS,30.4,100084,3,,Tom Okker,R,178,NED,30.9,7-6(1) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,61,,6,
1975-267,Barcelona WCT,Carpet,32,A,19750217,10,100228,,,Kjell Johansson,R,,SWE,24.0,100067,,,Frew Mcmillan,R,183,RSA,32.7,6-1 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,147,,46,
1975-267,Barcelona WCT,Carpet,32,A,19750217,11,100199,,,Patrice Dominguez,L,173,FRA,25.0,100174,,,Manuel Orantes,L,178,ESP,26.0,6-3 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,64,,11,
1975-267,Barcelona WCT,Carpet,32,A,19750217,12,100135,5,,Onny Parun,R,188,NZL,27.8,100343,,,John Lloyd,R,178,GBR,20.4,6-7(4) 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,21,,97,
1975-267,Barcelona WCT,Carpet,32,A,19750217,13,100214,6,,Adriano Panatta,R,183,ITA,24.6,100332,,,Balazs Taroczy,R,183,HUN,20.7,7-6(6) 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,34,,38,
1975-267,Barcelona WCT,Carpet,32,A,19750217,14,100243,,,Steve Krulevitz,R,175,USA,23.7,107457,,,Juan Ignacio Muntanola,R,,ESP,,4-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,95,,231,
1975-267,Barcelona WCT,Carpet,32,A,19750217,15,100137,,,Hans Jurgen Pohmann,R,178,GER,27.7,100201,,,Syd Ball,R,188,AUS,25.0,6-2 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,45,,105,
1975-267,Barcelona WCT,Carpet,32,A,19750217,16,100074,2,,Arthur Ashe,R,185,USA,31.6,100249,,,Paolo Bertolucci,R,175,ITA,23.5,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,7,,50,
1975-267,Barcelona WCT,Carpet,32,A,19750217,17,100437,1,,Bjorn Borg,R,180,SWE,18.6,100116,,,Sherwood Stewart,R,188,USA,28.7,6-4 3-6 7-6(2),3,R16,,,,,,,,,,,,,,,,,,,,3,,63,
1975-267,Barcelona WCT,Carpet,32,A,19750217,18,100040,7,,Bob Hewitt,R,190,RSA,35.0,100376,,,Buster C Mottram,R,193,GBR,19.8,7-6(4) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,65,,59,
1975-267,Barcelona WCT,Carpet,32,A,19750217,19,100273,8,,Kim Warwick,R,183,AUS,22.8,100176,,,Hans Kary,L,172,AUT,25.9,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,39,,86,
1975-267,Barcelona WCT,Carpet,32,A,19750217,20,100300,,,Jose Higueras,R,178,ESP,21.9,100178,4,,Bob Giltinan,R,,AUS,25.8,6-1 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,107,,133,
1975-267,Barcelona WCT,Carpet,32,A,19750217,21,100228,,,Kjell Johansson,R,,SWE,24.0,100090,,,Dick Crealy,R,191,AUS,30.4,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,147,,61,
1975-267,Barcelona WCT,Carpet,32,A,19750217,22,100135,5,,Onny Parun,R,188,NZL,27.8,100199,,,Patrice Dominguez,L,173,FRA,25.0,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,21,,64,
1975-267,Barcelona WCT,Carpet,32,A,19750217,23,100243,,,Steve Krulevitz,R,175,USA,23.7,100214,6,,Adriano Panatta,R,183,ITA,24.6,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,95,,34,
1975-267,Barcelona WCT,Carpet,32,A,19750217,24,100074,2,,Arthur Ashe,R,185,USA,31.6,100137,,,Hans Jurgen Pohmann,R,178,GER,27.7,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,7,,45,
1975-267,Barcelona WCT,Carpet,32,A,19750217,25,100437,1,,Bjorn Borg,R,180,SWE,18.6,100040,7,,Bob Hewitt,R,190,RSA,35.0,6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,,3,,65,
1975-267,Barcelona WCT,Carpet,32,A,19750217,26,100300,,,Jose Higueras,R,178,ESP,21.9,100273,8,,Kim Warwick,R,183,AUS,22.8,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,107,,39,
1975-267,Barcelona WCT,Carpet,32,A,19750217,27,100135,5,,Onny Parun,R,188,NZL,27.8,100228,,,Kjell Johansson,R,,SWE,24.0,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,,21,,147,
1975-267,Barcelona WCT,Carpet,32,A,19750217,28,100074,2,,Arthur Ashe,R,185,USA,31.6,100243,,,Steve Krulevitz,R,175,USA,23.7,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,,7,,95,
1975-267,Barcelona WCT,Carpet,32,A,19750217,29,100437,1,,Bjorn Borg,R,180,SWE,18.6,100300,,,Jose Higueras,R,178,ESP,21.9,6-4 6-1,3,SF,,,,,,,,,,,,,,,,,,,,3,,107,
1975-267,Barcelona WCT,Carpet,32,A,19750217,30,100074,2,,Arthur Ashe,R,185,USA,31.6,100135,5,,Onny Parun,R,188,NZL,27.8,6-2 6-4,3,SF,,,,,,,,,,,,,,,,,,,,7,,21,
1975-267,Barcelona WCT,Carpet,32,A,19750217,31,100074,2,,Arthur Ashe,R,185,USA,31.6,100437,1,,Bjorn Borg,R,180,SWE,18.6,7-6(5) 6-3,3,F,,,,,,,,,,,,,,,,,,,,7,,3,
1975-278,Barcelona,Clay,64,A,19750407,254,100332,,,Balazs Taroczy,R,183,HUN,20.9,100160,,,Georges Goven,R,173,FRA,26.9,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,46,,95,
1975-278,Barcelona,Clay,64,A,19750407,255,100142,,,Peter Szoke,R,,HUN,27.6,100102,,,Joaquin Loyo Mayo,R,,MEX,29.6,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,135,,111,
1975-278,Barcelona,Clay,64,A,19750407,256,100288,,,Tenny Svensson,R,,SWE,22.5,109958,,,Viorel Marcu,U,,ROU,,6-7 6-2 7-6,3,R64,,,,,,,,,,,,,,,,,,,,182,,,
1975-278,Barcelona,Clay,64,A,19750407,257,100185,,,Patrick Proisy,R,180,FRA,25.5,100107,,,Robert Rheinberger,R,,AUS,29.3,4-6 6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,80,,166,
1975-278,Barcelona,Clay,64,A,19750407,258,100325,,,Ulrich Pinner,R,178,GER,21.1,100172,,,Tito Vazquez,R,173,ARG,26.2,7-6 6-1,3,R64,,,,,,,,,,,,,,,,,,,,107,,85,
1975-278,Barcelona,Clay,64,A,19750407,259,108421,,,Toma Ovici,R,,ROU,25.8,100086,,,Frantisek Pala,L,,CZE,31.0,7-5 7-5,3,R64,,,,,,,,,,,,,,,,,,,,215,,130,
1975-278,Barcelona,Clay,64,A,19750407,260,100262,,,Rolf Norberg,R,,SWE,23.1,106594,,,Attila Korpas,R,,GER,29.5,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,215,,151,
1975-278,Barcelona,Clay,64,A,19750407,261,106468,,,Alberto Martorell,R,,ESP,24.7,100346,,,Paul Kronk,R,,AUS,20.5,7-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,,,,88,
1975-278,Barcelona,Clay,64,A,19750407,262,100054,,,Jose Edison Mandarino,R,173,BRA,34.0,100150,,,Lito Alvarez,R,,ARG,27.3,6-1 6-7 6-2,3,R64,,,,,,,,,,,,,,,,,,,,89,,182,
1975-278,Barcelona,Clay,64,A,19750407,263,100064,,,Juan Gisbert,R,,ESP,33.0,100147,,,Marcello Lara,R,,MEX,27.5,6-1 6-1,3,R64,,,,,,,,,,,,,,,,,,,,35,,66,
1975-278,Barcelona,Clay,64,A,19750407,264,100305,,,Mark Farrell,R,,GBR,21.9,107456,,,Juan Herrera,R,,ESP,,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,124,,243,
1975-278,Barcelona,Clay,64,A,19750407,265,100056,,,Harald Elschenbroich,R,,GER,33.7,100354,,,Bernard Mitton,R,188,RSA,20.4,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,140,,162,
1975-278,Barcelona,Clay,64,A,19750407,266,100377,,,Colin Dowdeswell,R,185,GBR,19.9,100274,,,Eric Deblicker,R,178,FRA,22.9,7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,208,
1975-278,Barcelona,Clay,64,A,19750407,267,100191,,,Doug Crawford,R,188,USA,25.4,100358,,,Mike Fishbach,R,180,USA,20.3,6-3 5-7 6-4,3,R64,,,,,,,,,,,,,,,,,,,,150,,,
1975-278,Barcelona,Clay,64,A,19750407,268,100129,,,Jean Baptiste Chanfreau,R,,FRA,28.2,108466,,,Vicente Castano,R,,ESP,,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,138,,,
1975-278,Barcelona,Clay,64,A,19750407,269,106629,,,Birger Andersson,R,,SWE,24.0,100280,,,Wojtek Fibak,R,183,POL,22.6,6-3 4-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,125,,68,
1975-278,Barcelona,Clay,64,A,19750407,270,109771,,,Jairo Velasco,R,173,ESP,27.9,100080,,,Szabolcz Baranyi,R,,HUN,31.1,4-6 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,194,
1975-278,Barcelona,Clay,64,A,19750407,271,100332,,,Balazs Taroczy,R,183,HUN,20.9,106468,,,Alberto Martorell,R,,ESP,24.7,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,,46,,,
1975-278,Barcelona,Clay,64,A,19750407,272,100083,,,Nicola Spear,R,,SRB,31.1,100155,,,Ramiro Benavides,R,,BOL,28.1,6-4 4-6 3-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,117,,158,
1975-278,Barcelona,Clay,64,A,19750407,273,100185,,,Patrick Proisy,R,180,FRA,25.5,108421,,,Toma Ovici,R,,ROU,25.8,4-6 7-6 3-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,80,,215,
1975-278,Barcelona,Clay,64,A,19750407,274,100367,,,Belus Prajoux,R,170,CHI,20.1,100170,,,Bernard Mignot,R,,BEL,26.3,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,,117,,166,
1975-278,Barcelona,Clay,64,A,19750407,275,100085,,,Hans Joachim Ploetz,R,,GER,31.1,107425,,,Jose Moreno,R,,ESP,21.6,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,79,,243,
1975-278,Barcelona,Clay,64,A,19750407,276,100325,,,Ulrich Pinner,R,178,GER,21.1,100288,,,Tenny Svensson,R,,SWE,22.5,6-1 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,107,,182,
1975-278,Barcelona,Clay,64,A,19750407,277,100174,,,Manuel Orantes,L,178,ESP,26.1,100038,,,Jaime Pinto Bravo,R,178,CHI,35.4,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,12,,125,
1975-278,Barcelona,Clay,64,A,19750407,278,100119,,,Ilie Nastase,R,183,ROU,28.7,100235,,,Antonio Munoz,R,,ESP,24.1,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,9,,110,
1975-278,Barcelona,Clay,64,A,19750407,279,100054,,,Jose Edison Mandarino,R,173,BRA,34.0,100056,,,Harald Elschenbroich,R,,GER,33.7,6-2 1-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,89,,140,
1975-278,Barcelona,Clay,64,A,19750407,280,100190,,,Norman Holmes,R,,USA,25.5,100039,,,Boro Jovanovic,R,,CRO,35.4,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,155,,151,
1975-278,Barcelona,Clay,64,A,19750407,281,100064,,,Juan Gisbert,R,,ESP,33.0,100129,,,Jean Baptiste Chanfreau,R,,FRA,28.2,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,35,,138,
1975-278,Barcelona,Clay,64,A,19750407,282,100377,,,Colin Dowdeswell,R,185,GBR,19.9,100262,,,Rolf Norberg,R,,SWE,23.1,7-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,215,
1975-278,Barcelona,Clay,64,A,19750407,283,100191,,,Doug Crawford,R,188,USA,25.4,100142,,,Peter Szoke,R,,HUN,27.6,6-4 6-7 7-6,3,R32,,,,,,,,,,,,,,,,,,,,150,,135,
1975-278,Barcelona,Clay,64,A,19750407,284,100258,,,Jorge Andrew,R,,VEN,23.4,100278,,,Frank Gebert,R,,GER,22.8,3-6 7-5 7-6,3,R32,,,,,,,,,,,,,,,,,,,,188,,125,
1975-278,Barcelona,Clay,64,A,19750407,285,106629,,,Birger Andersson,R,,SWE,24.0,100305,,,Mark Farrell,R,,GBR,21.9,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,125,,124,
1975-278,Barcelona,Clay,64,A,19750407,286,100332,,,Balazs Taroczy,R,183,HUN,20.9,100325,,,Ulrich Pinner,R,178,GER,21.1,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,46,,107,
1975-278,Barcelona,Clay,64,A,19750407,287,100083,,,Nicola Spear,R,,SRB,31.1,109771,,,Jairo Velasco,R,173,ESP,27.9,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,117,,,
1975-278,Barcelona,Clay,64,A,19750407,288,100185,,,Patrick Proisy,R,180,FRA,25.5,100191,,,Doug Crawford,R,188,USA,25.4,4-6 6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,80,,150,
1975-278,Barcelona,Clay,64,A,19750407,289,100174,,,Manuel Orantes,L,178,ESP,26.1,100367,,,Belus Prajoux,R,170,CHI,20.1,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,12,,117,
1975-278,Barcelona,Clay,64,A,19750407,290,100119,,,Ilie Nastase,R,183,ROU,28.7,100258,,,Jorge Andrew,R,,VEN,23.4,6-2 3-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,9,,188,
1975-278,Barcelona,Clay,64,A,19750407,291,100190,,,Norman Holmes,R,,USA,25.5,100085,,,Hans Joachim Ploetz,R,,GER,31.1,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,155,,79,
1975-278,Barcelona,Clay,64,A,19750407,292,100064,,,Juan Gisbert,R,,ESP,33.0,100377,,,Colin Dowdeswell,R,185,GBR,19.9,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,35,,,
1975-278,Barcelona,Clay,64,A,19750407,293,106629,,,Birger Andersson,R,,SWE,24.0,100054,,,Jose Edison Mandarino,R,173,BRA,34.0,2-6 7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,125,,89,
1975-278,Barcelona,Clay,64,A,19750407,294,100332,,,Balazs Taroczy,R,183,HUN,20.9,100185,,,Patrick Proisy,R,180,FRA,25.5,7-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,,46,,80,
1975-278,Barcelona,Clay,64,A,19750407,295,100174,,,Manuel Orantes,L,178,ESP,26.1,100083,,,Nicola Spear,R,,SRB,31.1,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,12,,117,
1975-278,Barcelona,Clay,64,A,19750407,296,100119,,,Ilie Nastase,R,183,ROU,28.7,100190,,,Norman Holmes,R,,USA,25.5,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,9,,155,
1975-278,Barcelona,Clay,64,A,19750407,297,100064,,,Juan Gisbert,R,,ESP,33.0,106629,,,Birger Andersson,R,,SWE,24.0,6-2 3-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,,35,,125,
1975-278,Barcelona,Clay,64,A,19750407,298,100119,,,Ilie Nastase,R,183,ROU,28.7,100332,,,Balazs Taroczy,R,183,HUN,20.9,6-7 6-0 6-2,3,SF,,,,,,,,,,,,,,,,,,,,9,,46,
1975-278,Barcelona,Clay,64,A,19750407,299,100064,,,Juan Gisbert,R,,ESP,33.0,100174,,,Manuel Orantes,L,178,ESP,26.1,7-6 7-6,3,SF,,,,,,,,,,,,,,,,,,,,35,,12,
1975-278,Barcelona,Clay,64,A,19750407,300,100119,,,Ilie Nastase,R,183,ROU,28.7,100064,,,Juan Gisbert,R,,ESP,33.0,6-1 7-5 6-2,5,F,,,,,,,,,,,,,,,,,,,,9,,35,
1975-301,Auckland,Grass,32,A,19750112,1,100135,1,,Onny Parun,R,188,NZL,27.7,110341,,,Jukka Narakka,U,,FIN,20.9,6-1 6-3 3-6 6-1,5,R32,,,,,,,,,,,,,,,,,,,,25,,,
1975-301,Auckland,Grass,32,A,19750112,2,100226,,,Mike Machette,R,,USA,23.9,100240,,,Joao Soares,R,185,BRA,23.7,6-3 6-4 7-6,5,R32,,,,,,,,,,,,,,,,,,,,210,,274,
1975-301,Auckland,Grass,32,A,19750112,3,107082,,,Gerard Wimmer,R,,AUT,21.8,109807,,,Garry Slater,R,,NZL,,6-2 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,228,,,
1975-301,Auckland,Grass,32,A,19750112,4,109808,,,Graham Oliver,U,,NZL,,110241,,,Mike Prineas,U,,USA,,6-0 6-1 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1975-301,Auckland,Grass,32,A,19750112,5,100223,,,Jeff Simpson,R,,NZL,24.2,108434,,,Tony Parun,R,,NZL,25.3,6-3 7-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,132,,318,
1975-301,Auckland,Grass,32,A,19750112,6,100326,,,Russell Simpson,R,188,NZL,20.8,100450,,,Leo Palin,R,178,FIN,18.2,6-3 6-4 6-1,5,R32,,,,,,,,,,,,,,,,,,,,318,,,
1975-301,Auckland,Grass,32,A,19750112,7,100114,3,,Ray Ruffels,R,,AUS,28.8,100406,,,Greg Halder,R,188,CAN,19.1,6-3 6-0 7-5,5,R32,,,,,,,,,,,,,,,,,,,,76,,,
1975-301,Auckland,Grass,32,A,19750112,8,100162,2,,Brian Fairlie,R,173,NZL,26.5,108047,,,Randy Jones,R,,USA,,6-4 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,58,,,
1975-301,Auckland,Grass,32,A,19750112,9,100102,,,Joaquin Loyo Mayo,R,,MEX,29.4,100474,,,Chris Lewis,R,180,NZL,17.8,2-6 7-6 6-0 6-2,5,R32,,,,,,,,,,,,,,,,,,,,105,,318,
1975-301,Auckland,Grass,32,A,19750112,10,100316,,,Scott Carnahan,R,,USA,21.2,100359,,,Richard Lewis,L,,GBR,20.1,6-3 6-3 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,249,
1975-301,Auckland,Grass,32,A,19750112,11,100047,,,Bob Carmichael,R,183,AUS,34.5,110368,,,Arthur Whitaker,U,,UNK,,6-2 3-6 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,112,,,
1975-301,Auckland,Grass,32,A,19750112,12,100090,,,Dick Crealy,R,191,AUS,30.3,107985,,,Peter Langsford,R,,AUS,20.6,6-4 6-1 6-1,5,R32,,,,,,,,,,,,,,,,,,,,71,,318,
1975-301,Auckland,Grass,32,A,19750112,13,100210,,,Steve Docherty,R,,AUS,24.6,108503,,,Wayne Cowley,R,,AUS,21.1,7-6 7-5 7-6,5,R32,,,,,,,,,,,,,,,,,,,,249,,318,
1975-301,Auckland,Grass,32,A,19750112,14,107744,,,Matti Timonen,R,,FIN,21.2,100396,,,Martin Robinson,L,,GBR,19.2,2-6 7-6 6-0 6-1,5,R32,,,,,,,,,,,,,,,,,,,,274,,,
1975-301,Auckland,Grass,32,A,19750112,15,100201,4,,Syd Ball,R,188,AUS,24.9,110054,,,Paul Thompson,U,,UNK,,6-3 6-1 7-6,5,R32,,,,,,,,,,,,,,,,,,,,104,,,
1975-301,Auckland,Grass,32,A,19750112,16,100135,1,,Onny Parun,R,188,NZL,27.7,100226,,,Mike Machette,R,,USA,23.9,6-4 6-7 6-4 2-6 17-15,5,R16,,,,,,,,,,,,,,,,,,,,25,,210,
1975-301,Auckland,Grass,32,A,19750112,17,107082,,,Gerard Wimmer,R,,AUT,21.8,109808,,,Graham Oliver,U,,NZL,,7-6 6-3 6-2,5,R16,,,,,,,,,,,,,,,,,,,,228,,,
1975-301,Auckland,Grass,32,A,19750112,18,100223,,,Jeff Simpson,R,,NZL,24.2,100265,,,Cliff Letcher,R,,AUS,22.9,6-3 7-5 6-4,5,R16,,,,,,,,,,,,,,,,,,,,132,,210,
1975-301,Auckland,Grass,32,A,19750112,19,100114,3,,Ray Ruffels,R,,AUS,28.8,100326,,,Russell Simpson,R,188,NZL,20.8,6-7 6-3 7-5 7-6,5,R16,,,,,,,,,,,,,,,,,,,,76,,318,
1975-301,Auckland,Grass,32,A,19750112,20,100162,2,,Brian Fairlie,R,173,NZL,26.5,100102,,,Joaquin Loyo Mayo,R,,MEX,29.4,6-3 6-0 6-0,5,R16,,,,,,,,,,,,,,,,,,,,58,,105,
1975-301,Auckland,Grass,32,A,19750112,21,100316,,,Scott Carnahan,R,,USA,21.2,100047,,,Bob Carmichael,R,183,AUS,34.5,6-7 5-4 RET,5,R16,,,,,,,,,,,,,,,,,,,,,,112,
1975-301,Auckland,Grass,32,A,19750112,22,100090,,,Dick Crealy,R,191,AUS,30.3,100210,,,Steve Docherty,R,,AUS,24.6,6-4 6-2 6-4,5,R16,,,,,,,,,,,,,,,,,,,,71,,249,
1975-301,Auckland,Grass,32,A,19750112,23,100201,4,,Syd Ball,R,188,AUS,24.9,107744,,,Matti Timonen,R,,FIN,21.2,4-6 6-4 6-1 6-4 7-5,5,R16,,,,,,,,,,,,,,,,,,,,104,,274,
1975-301,Auckland,Grass,32,A,19750112,24,100135,1,,Onny Parun,R,188,NZL,27.7,107082,,,Gerard Wimmer,R,,AUT,21.8,7-6 6-7 7-6 6-4,5,QF,,,,,,,,,,,,,,,,,,,,25,,228,
1975-301,Auckland,Grass,32,A,19750112,25,100223,,,Jeff Simpson,R,,NZL,24.2,100114,3,,Ray Ruffels,R,,AUS,28.8,7-6 7-6 6-2,5,QF,,,,,,,,,,,,,,,,,,,,132,,76,
1975-301,Auckland,Grass,32,A,19750112,26,100162,2,,Brian Fairlie,R,173,NZL,26.5,100316,,,Scott Carnahan,R,,USA,21.2,6-3 6-2 6-4,5,QF,,,,,,,,,,,,,,,,,,,,58,,,
1975-301,Auckland,Grass,32,A,19750112,27,100090,,,Dick Crealy,R,191,AUS,30.3,100201,4,,Syd Ball,R,188,AUS,24.9,4-6 6-3 6-3 7-5,5,QF,,,,,,,,,,,,,,,,,,,,71,,104,
1975-301,Auckland,Grass,32,A,19750112,28,100135,1,,Onny Parun,R,188,NZL,27.7,100223,,,Jeff Simpson,R,,NZL,24.2,6-3 6-3 6-3,5,SF,,,,,,,,,,,,,,,,,,,,25,,132,
1975-301,Auckland,Grass,32,A,19750112,29,100162,2,,Brian Fairlie,R,173,NZL,26.5,100090,,,Dick Crealy,R,191,AUS,30.3,6-4 0-6 7-6 6-4,5,SF,,,,,,,,,,,,,,,,,,,,58,,71,
1975-301,Auckland,Grass,32,A,19750112,30,100135,1,,Onny Parun,R,188,NZL,27.7,100162,2,,Brian Fairlie,R,173,NZL,26.5,4-6 6-4 6-4 6-7 6-4,5,F,,,,,,,,,,,,,,,,,,,,25,,58,
1975-605,Masters,Hard,8,M,19751130,1,100437,,,Bjorn Borg,R,180,SWE,19.4,100309,,,Raul Ramirez,R,183,MEX,22.4,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,5,,14,
1975-605,Masters,Hard,8,M,19751130,2,100286,,,Harold Solomon,R,168,USA,23.2,100309,,,Raul Ramirez,R,183,MEX,22.4,5-7 6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,15,,14,
1975-605,Masters,Hard,8,M,19751130,3,100282,,,Guillermo Vilas,L,180,ARG,23.2,100309,,,Raul Ramirez,R,183,MEX,22.4,6-4 6-0,3,RR,,,,,,,,,,,,,,,,,,,,3,,14,
1975-605,Masters,Hard,8,M,19751130,4,100437,,,Bjorn Borg,R,180,SWE,19.4,100286,,,Harold Solomon,R,168,USA,23.2,6-2 6-2,3,RR,,,,,,,,,,,,,,,,,,,,5,,15,
1975-605,Masters,Hard,8,M,19751130,5,100282,,,Guillermo Vilas,L,180,ARG,23.2,100437,,,Bjorn Borg,R,180,SWE,19.4,7-5 4-6 6-1,3,RR,,,,,,,,,,,,,,,,,,,,3,,5,
1975-605,Masters,Hard,8,M,19751130,6,100437,,,Bjorn Borg,R,180,SWE,19.4,100074,,,Arthur Ashe,R,185,USA,32.3,6-4 3-6 6-2 6-2,5,SF,,,,,,,,,,,,,,,,,,,,5,,7,
1975-605,Masters,Hard,8,M,19751130,7,100119,,,Ilie Nastase,R,183,ROU,29.3,100437,,,Bjorn Borg,R,180,SWE,19.4,6-2 6-2 6-1,5,F,,,,,,,,,,,,,,,,,,,,8,,5,
1975-605,Masters,Hard,8,M,19751130,8,100282,,,Guillermo Vilas,L,180,ARG,23.2,100286,,,Harold Solomon,R,168,USA,23.2,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,3,,15,
1975-605,Masters,Hard,8,M,19751130,9,100119,,,Ilie Nastase,R,183,ROU,29.3,100282,,,Guillermo Vilas,L,180,ARG,23.2,6-0 6-3 6-4,5,SF,,,,,,,,,,,,,,,,,,,,8,,3,
