tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,18,104233,6,,Frederik Nielsen,R,190,DEN,31.3785078713,111456,,,Mackenzie Mcdonald,R,,USA,19.742642026,7-6(2) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,359,124,642,41
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,19,106304,,Q,Mico Santiago,U,,USA,20.8405201916,105616,,,Kyle Mcmorrow,U,,USA,24.3969883641,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,885,17,733,29
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,20,105512,,,Alexander Sarkissian,R,,USA,24.7775496235,106227,,,Ji Sung Nam,R,,KOR,21.4099931554,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,595,50,460,82
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,21,106283,7,,Mitchell Krueger,R,,USA,20.9993155373,105871,,,Sekou Bangoura,R,,USA,23.151266256,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,361,124,554,57
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,22,105359,3,,Jason Jung,R,,TPE,25.5770020534,110750,,WC,Eric Johnson,R,,USA,21.9000684463,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,321,148,1725,1
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,23,105626,,Q,Takanyi Garanganga,R,,ZIM,24.3504449008,125855,,WC,Michael Grant Gd13,U,,USA,22.9130732375,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,382,110,1070,9
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,24,105870,,Q,Yannick Hanfmann,R,193,GER,23.1649555099,105654,2,,Daniel Nguyen,U,,USA,24.2409308693,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,853,18,302,160
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,25,104233,6,,Frederik Nielsen,R,190,DEN,31.3785078713,111578,,,Stefan Kozlov,R,,USA,16.9445585216,7-6(5) 4-6 6-0,3,QF,,,,,,,,,,,,,,,,,,,,359,124,466,80
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,26,105512,,,Alexander Sarkissian,R,,USA,24.7775496235,106304,,Q,Mico Santiago,U,,USA,20.8405201916,7-6(5) 6-2,3,QF,,,,,,,,,,,,,,,,,,,,595,50,885,17
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,27,105359,3,,Jason Jung,R,,TPE,25.5770020534,106283,7,,Mitchell Krueger,R,,USA,20.9993155373,6-7(5) 7-6(7) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,321,148,361,124
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,28,105626,,Q,Takanyi Garanganga,R,,ZIM,24.3504449008,105870,,Q,Yannick Hanfmann,R,193,GER,23.1649555099,3-6 6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,382,110,853,18
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,29,104233,6,,Frederik Nielsen,R,190,DEN,31.3785078713,105512,,,Alexander Sarkissian,R,,USA,24.7775496235,3-6 6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,359,124,595,50
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,30,105626,,Q,Takanyi Garanganga,R,,ZIM,24.3504449008,105359,3,,Jason Jung,R,,TPE,25.5770020534,6-7(2) 7-6(5) 6-4,3,SF,,,,,,,,,,,,,,,,,,,,382,110,321,148
2015-M-FU-USA-04A-2015,USA F4,Hard,32,S,20150112,31,105626,,Q,Takanyi Garanganga,R,,ZIM,24.3504449008,104233,6,,Frederik Nielsen,R,190,DEN,31.3785078713,6-7(5) 6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,382,110,359,124
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,1,105633,1,,Mohamed Safwat,R,183,EGY,24.334017796,105661,,Q,Ilija Vucic,R,145,SRB,24.2299794661,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,291,168,750,28
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,2,126125,,,Maxime Janvier,R,,FRA,18.2532511978,136532,,Q,Ahmed Mounir,U,,EGY,27.1156741958,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,702,32,,
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,3,105966,,Q,Pavel Filin,U,,BLR,22.8090349076,123984,,Q,Besir Durguti,U,,MKD,21.4182067077,1-6 7-6(2) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1599,2,1395,4
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,4,105894,,,Javier Marti,R,,ESP,23.022587269,105860,8,Q,Tak Khunn Wang,R,,FRA,23.2717316906,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,498,71,562,56
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,5,106263,4,,Adrian Partl,R,,SVK,21.18275154,120673,,,Luka Zaninovic,R,,CRO,27.5838466804,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,426,96,1086,9
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,6,109318,,,Pawel Cias,R,,POL,20.9062286105,126119,,,Goran Markovic,R,,SRB,19.3401779603,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,794,23,1243,6
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,7,106074,,Q,Jung Woong Na,U,,KOR,22.2176591376,106270,,,Marcos Giraldi Requena,R,,ESP,21.1471594798,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1150,7,616,47
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,8,104473,5,Q,Walter Trusendi,U,,ITA,30.0424366872,121150,,WC,Ramy Kamal Aita,U,,EGY,23.3456536619,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,427,96,,
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,9,104789,7,WC,Sherif Sabry,U,,EGY,28.3915126626,144777,,WC,Constantinos Ioannides,,,CYP,19.6194387406,7-6(2) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,472,79,,
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,10,126465,,WC,Andre Biro,R,,HUN,18.8884325804,105372,,,Issam Al Tawil,R,,SYR,25.5277207392,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1576,2,695,34
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,11,105747,,,Karim Mohamed Maamoun,R,,EGY,23.780971937,123835,,,Leon Schutt,U,,GER,21.1882272416,7-6(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,759,27,842,19
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,12,111584,,,Jeroen Vanneste,R,,BEL,21.0047912389,105116,3,,Dusan Lojda,L,,CZE,26.8665297741,7-6(7) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1066,9,381,112
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,13,111794,6,,Kamil Majchrzak,R,,POL,19.0171115674,105421,,,Michal Konecny,L,,CZE,25.2676249144,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,435,92,617,47
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,14,125825,,,Matias Zukas,R,,ARG,18.7104722793,106312,,,Kevin Kaczynski,R,,GER,20.7885010267,5-7 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,790,23,922,15
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,15,123983,,,Nerman Fatic,U,,BIH,20.2381930185,106271,,Q,Robert Rumler,R,,CZE,21.1334702259,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,808,22,1306,5
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,16,104851,2,,Gianluca Naso,R,,ITA,28.0355920602,105533,,,Dmitry Surchenko,U,,RUS,24.7173169062,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,378,113,995,12
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,17,105633,1,,Mohamed Safwat,R,183,EGY,24.334017796,126125,,,Maxime Janvier,R,,FRA,18.2532511978,6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,,291,168,702,32
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,18,105894,,,Javier Marti,R,,ESP,23.022587269,105966,,Q,Pavel Filin,U,,BLR,22.8090349076,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,498,71,1599,2
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,19,106263,4,,Adrian Partl,R,,SVK,21.18275154,109318,,,Pawel Cias,R,,POL,20.9062286105,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,426,96,794,23
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,20,106074,,Q,Jung Woong Na,U,,KOR,22.2176591376,104473,5,Q,Walter Trusendi,U,,ITA,30.0424366872,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,1150,7,427,96
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,21,126465,,WC,Andre Biro,R,,HUN,18.8884325804,104789,7,WC,Sherif Sabry,U,,EGY,28.3915126626,5-7 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,1576,2,472,79
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,22,111584,,,Jeroen Vanneste,R,,BEL,21.0047912389,105747,,,Karim Mohamed Maamoun,R,,EGY,23.780971937,7-6(1) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,1066,9,759,27
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,23,111794,6,,Kamil Majchrzak,R,,POL,19.0171115674,125825,,,Matias Zukas,R,,ARG,18.7104722793,6-3 5-7 6-3,3,R16,,,,,,,,,,,,,,,,,,,,435,92,790,23
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,24,104851,2,,Gianluca Naso,R,,ITA,28.0355920602,123983,,,Nerman Fatic,U,,BIH,20.2381930185,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,378,113,808,22
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,25,105633,1,,Mohamed Safwat,R,183,EGY,24.334017796,105894,,,Javier Marti,R,,ESP,23.022587269,W/O,3,QF,,,,,,,,,,,,,,,,,,,,291,168,498,71
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,26,106074,,Q,Jung Woong Na,U,,KOR,22.2176591376,106263,4,,Adrian Partl,R,,SVK,21.18275154,0-6 7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,1150,7,426,96
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,27,111584,,,Jeroen Vanneste,R,,BEL,21.0047912389,126465,,WC,Andre Biro,R,,HUN,18.8884325804,4-6 6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,1066,9,1576,2
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,28,111794,6,,Kamil Majchrzak,R,,POL,19.0171115674,104851,2,,Gianluca Naso,R,,ITA,28.0355920602,6-4 2-6 6-1,3,QF,,,,,,,,,,,,,,,,,,,,435,92,378,113
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,29,105633,1,,Mohamed Safwat,R,183,EGY,24.334017796,106074,,Q,Jung Woong Na,U,,KOR,22.2176591376,7-5 6-2,3,SF,,,,,,,,,,,,,,,,,,,,291,168,1150,7
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,30,111794,6,,Kamil Majchrzak,R,,POL,19.0171115674,111584,,,Jeroen Vanneste,R,,BEL,21.0047912389,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,435,92,1066,9
2015-M-FU-EGY-02A-2015,Egypt F2,Clay,32,S,20150119,31,105633,1,,Mohamed Safwat,R,183,EGY,24.334017796,111794,6,,Kamil Majchrzak,R,,POL,19.0171115674,7-5 6-3,3,F,,,,,,,,,,,,,,,,,,,,291,168,435,92
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,1,105332,1,WC,Benoit Paire,R,196,FRA,25.7002053388,105947,,,Medy Chettar,U,,FRA,22.8665297741,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,135,409,715,31
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,2,104646,,Q,Purav Raja,R,183,IND,29.1170431211,111512,,WC,Johan Sebastien Tatlot,U,,FRA,18.81724846,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1089,8,375,114
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,3,126739,,Q,Leny Mitjana,R,,FRA,20.4681724846,131913,,Q,Joseph Guillin,U,,FRA,17.7385352498,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1850,1,,
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,4,105088,,,Laurent Rochette,R,,FRA,26.9541409993,104721,8,,Josselin Ouanna,R,193,FRA,28.7665982204,5-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,558,57,360,125
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,5,104393,3,,Gregoire Burquier,L,,FRA,30.5325119781,106290,,,Filip Peliwo,R,180,CAN,20.9691991786,6-3 1-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,292,167,400,104
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,6,105714,,,Hugo Nys,R,,MON,23.923340178,121848,,LL,Alexandre Massa,U,,FRA,22.045174538,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,406,102,1274,5
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,7,106005,,,Constant Lestienne,R,,FRA,22.6584531143,106156,,,Sebastien Boltz,R,,FRA,21.7905544148,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,459,83,554,58
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,8,123920,,,Gregoire Jacq,U,,FRA,22.1930184805,104802,5,,Fabrice Martin,R,,FRA,28.3559206023,6-7(4) 6-2 3-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,734,29,315,152
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,9,123921,,,Calvin Hemery,R,,FRA,19.9753593429,105257,7,,David Rice,R,,GBR,26.0479123888,4-6 7-6(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,527,63,359,126
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,10,105270,,WC,Maxime Teixeira,R,,FRA,26.0013689254,134786,,Q,Pierre Faivre,U,,FRA,18.9349760438,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,442,90,,
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,11,104746,,Q,Vincent Stouff,U,,FRA,28.629705681,110536,,,Kevin King,U,,USA,23.8904859685,2-6 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,377,113
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,12,104331,,,Rudy Coco,U,,FRA,30.8309377139,105838,4,WC,Julien Obry,R,,FRA,23.3757700205,7-6(5) 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,575,54,310,155
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,13,105827,6,,Laurynas Grigelis,R,183,LTU,23.4332648871,106299,,Q,Bar Tzuf Botzer,R,,ISR,20.8843258042,7-6(5) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,346,132,869,18
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,14,106296,,,Gregoire Barrere,R,183,FRA,20.9226557153,105523,,,Claudio Fortuna,L,,ITA,24.7529089665,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,439,92,518,65
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,15,105182,,Q,Antso Rakotondramanga,R,,MAD,26.507871321,126156,,Q,Antoine Hoang,R,,FRA,19.2087611225,7-6(1) 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,1576,2,693,34
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,16,105098,,,Alexandre Sidorenko,R,,FRA,26.9185489391,104963,2,,Yannick Mertens,R,,BEL,27.5701574264,6-7(5) 6-4 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,710,31,258,192
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,17,105332,1,WC,Benoit Paire,R,196,FRA,25.7002053388,104646,,Q,Purav Raja,R,183,IND,29.1170431211,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,135,409,1089,8
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,18,105088,,,Laurent Rochette,R,,FRA,26.9541409993,126739,,Q,Leny Mitjana,R,,FRA,20.4681724846,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,558,57,1850,1
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,19,105714,,,Hugo Nys,R,,MON,23.923340178,104393,3,,Gregoire Burquier,L,,FRA,30.5325119781,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,406,102,292,167
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,20,123920,,,Gregoire Jacq,U,,FRA,22.1930184805,106005,,,Constant Lestienne,R,,FRA,22.6584531143,3-6 7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,734,29,459,83
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,21,105270,,WC,Maxime Teixeira,R,,FRA,26.0013689254,123921,,,Calvin Hemery,R,,FRA,19.9753593429,3-6 6-3 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,442,90,527,63
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,22,104746,,Q,Vincent Stouff,U,,FRA,28.629705681,104331,,,Rudy Coco,U,,FRA,30.8309377139,6-1 6-7(5) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,575,54
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,23,106296,,,Gregoire Barrere,R,183,FRA,20.9226557153,105827,6,,Laurynas Grigelis,R,183,LTU,23.4332648871,6-4 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,439,92,346,132
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,24,105098,,,Alexandre Sidorenko,R,,FRA,26.9185489391,105182,,Q,Antso Rakotondramanga,R,,MAD,26.507871321,6-2 0-6 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,710,31,1576,2
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,25,105332,1,WC,Benoit Paire,R,196,FRA,25.7002053388,105088,,,Laurent Rochette,R,,FRA,26.9541409993,7-6(7) 4-6 2-0 RET,3,QF,,,,,,,,,,,,,,,,,,,,135,409,558,57
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,26,105714,,,Hugo Nys,R,,MON,23.923340178,123920,,,Gregoire Jacq,U,,FRA,22.1930184805,6-1 6-7(4) 6-3,3,QF,,,,,,,,,,,,,,,,,,,,406,102,734,29
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,27,105270,,WC,Maxime Teixeira,R,,FRA,26.0013689254,104746,,Q,Vincent Stouff,U,,FRA,28.629705681,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,442,90,,
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,28,105098,,,Alexandre Sidorenko,R,,FRA,26.9185489391,106296,,,Gregoire Barrere,R,183,FRA,20.9226557153,7-6(5) 2-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,710,31,439,92
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,29,105332,1,WC,Benoit Paire,R,196,FRA,25.7002053388,105714,,,Hugo Nys,R,,MON,23.923340178,6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,,135,409,406,102
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,30,105270,,WC,Maxime Teixeira,R,,FRA,26.0013689254,105098,,,Alexandre Sidorenko,R,,FRA,26.9185489391,6-2 6-2,3,SF,,,,,,,,,,,,,,,,,,,,442,90,710,31
2015-M-FU-FRA-02A-2015,France F2,Hard,32,S,20150119,31,105332,1,WC,Benoit Paire,R,196,FRA,25.7002053388,105270,,WC,Maxime Teixeira,R,,FRA,26.0013689254,6-3 0-6 6-2,3,F,,,,,,,,,,,,,,,,,,,,135,409,442,90
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,1,105590,1,,Uladzimir Ignatik,R,183,BLR,24.5174537988,123828,,,Jan Choinski,R,,GER,18.6091718001,6-4 6-7(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,220,223,658,39
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,2,106140,,,Matthias Wunner,R,,GER,21.8617385352,122351,,,Johannes Haerteis,U,,GER,18.9075975359,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,649,41,782,24
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,3,122353,,Q,Christian Hirschmueller,R,,GER,21.8590006845,106377,,,Robin Stanek,L,,CZE,20.0438056126,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1399,4,832,20
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,4,104978,6,,Daniel Brands,R,196,GER,27.5099247091,105786,,,Tom Schonenberg,R,,GER,23.5975359343,6-2 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,415,99,820,21
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,5,104846,3,,Marek Michalicka,R,,CZE,28.0739219713,106214,,Q,Oscar Otte,R,,GER,21.5112936345,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,316,152,1162,7
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,6,131867,,Q,Dominik Boehler,R,,GER,18.9103353867,117354,,Q,Hannes Wagner,R,,GER,19.2361396304,6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,2169,1,1519,3
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,7,106338,,Q,Jannis Kahlke,L,,GER,20.6132785763,119628,,WC,Jens Janssen,U,,GER,31.0910335387,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1154,7,,
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,8,120424,7,,Yannick Maden,R,185,GER,25.2265571526,105887,,Q,Manuel Mazzella,L,,ITA,23.0718685832,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,444,89,1376,4
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,9,109739,8,,Maximilian Marterer,L,,GER,19.5975359343,125848,,Q,Niels Lootsma,U,,NED,20.4298425736,6-3 6-7(5) 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,465,81,687,35
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,10,105632,,,Dominik Suc,R,,CZE,24.334017796,105136,,,Andrei Plotniy,U,,RUS,26.7843942505,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,688,35,727,30
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,11,127157,,WC,Daniel Altmaier,R,,GER,16.3531827515,124185,,WC,Johann Willems,L,,GER,20.0191649555,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,984,12,,
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,12,105967,4,,Henri Laaksonen,R,185,SUI,22.803559206,105797,,,Marvin Netuschil,R,,GER,23.5509924709,6-7(3) 6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,342,133,792,23
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,13,106053,5,,Philip Davydenko,U,,RUS,22.379192334,104916,,,Moritz Baumann,L,,GER,27.6988364134,6-7(3) 7-5 RET,3,R32,,,,,,,,,,,,,,,,,,,,399,104,512,66
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,14,106008,,,Florian Fallert,R,,GER,22.6529774127,121898,,Q,Denis Kapric,R,,GER,20.4052019165,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,470,80,1496,3
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,15,106374,,,Filip Veger,R,,CRO,20.0793976728,126493,,WC,Nikolas Walterscheid Tukic,R,,GER,18.1437371663,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,528,63,1700,2
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,16,105091,2,,Peter Torebko,R,,GER,26.9404517454,122248,,,Peter Kobelt,U,,USA,24.1724845996,7-6(4) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,242,203,540,60
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,17,105590,1,,Uladzimir Ignatik,R,183,BLR,24.5174537988,106140,,,Matthias Wunner,R,,GER,21.8617385352,6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,220,223,649,41
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,18,104978,6,,Daniel Brands,R,196,GER,27.5099247091,122353,,Q,Christian Hirschmueller,R,,GER,21.8590006845,7-5 6-7(4) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,415,99,1399,4
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,19,104846,3,,Marek Michalicka,R,,CZE,28.0739219713,131867,,Q,Dominik Boehler,R,,GER,18.9103353867,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,316,152,2169,1
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,20,120424,7,,Yannick Maden,R,185,GER,25.2265571526,106338,,Q,Jannis Kahlke,L,,GER,20.6132785763,4-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,444,89,1154,7
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,21,109739,8,,Maximilian Marterer,L,,GER,19.5975359343,105632,,,Dominik Suc,R,,CZE,24.334017796,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,465,81,688,35
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,22,105967,4,,Henri Laaksonen,R,185,SUI,22.803559206,127157,,WC,Daniel Altmaier,R,,GER,16.3531827515,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,342,133,984,12
2015-M-FU-GER-03A-2015,Germany F3,Carpet,32,S,20150119,23,106008,,,Florian Fallert,R,,GER,22.6529774127,106053,5,,Philip Davydenko,U,,RUS,22.379192334,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,470,80,399,104
